Pulled,Venue,Location,PdfFile,Page,PriceEUR,ItemGuess,Slug
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,36,Lagavulin ans Islay single malt Scotch Whisky Bunnahabhain ans Islay single malt Scotch Whisky,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,21,Bunnahabhain ans Islay single malt Scotch Whisky Oban ans Highlands,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,21,Oban ans Highlands The Macallan Double Cask ans Speyside,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,18,The Macallan Double Cask ans Speyside Chivas Regal ans Speyside,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,30,Chivas Regal ans Speyside Royal Salute The Signature Blend ans Speyside,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,18,Irlande Ireland The Sexton Single malt Irish Whiskey,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,18,The Sexton Single malt Irish Whiskey Connemara Distillers Edition,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,24,Japon Japan The Hakushu ans,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,24,The Hakushu ans Nikka Coffey Malt Whisky,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,18,Nikka Coffey Malt Whisky Hatozaki ans Umeshu Cask Finish,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,18,U.S.A Jack Daniel’s Single Barrel Select,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,18,Jack Daniel’s Single Barrel Select Maker’s Mark Bourbon,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,21,Maker’s Mark Bourbon Woodford Reserve Double Oaked,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,11,18,Woodford Reserve Double Oaked Bulleit Rye Frontier Whiskey,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,18,Cognacs Courvoisier VSOP,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,30,Courvoisier VSOP Courvoisier XO,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,30,Courvoisier XO Rémy Martin XO Cognac Fine Champagne,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,55,Rémy Martin XO Cognac Fine Champagne AOC Cognac Borderies Royal Banquet Camus,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,300,AOC Cognac Borderies Royal Banquet Camus Rémy Martin Louis XIII Cognac Grande Champagne,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,18,Armagnacs Château de Laubade Bas Armagnac VSOP,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,18,Calvados Le Domfrontais Christian Drouin,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Liqueurs Amaretto Adriatico,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Amaretto Adriatico Bailey’s The Original Irish Cream,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Bailey’s The Original Irish Cream Drambuie,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Drambuie Southern Comfort,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Southern Comfort Génépi Dolin,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Génépi Dolin Cointreau,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Cointreau Grand Marnier Cuvée Louis-Alexandre,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,220,Grand Marnier Cuvée Louis-Alexandre Grand Marnier Quintessence,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Grand Marnier Quintessence Liqueur de café Fair,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Liqueur de café Fair Liqueur de Noisette Frangelico,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Liqueur de Noisette Frangelico Get,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Get Get,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Get Limoncello Mamma Mia,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Limoncello Mamma Mia Pomme Verte,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Pomme Verte Maraschino Luxardo,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,12,16,Maraschino Luxardo Sambuca,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,13,Vins Blancs White Wine AOP Sancerre Cuvée du Connétable,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,59,Vins Blancs White Wine AOP Sancerre Cuvée du Connétable,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,15,Château de Sancerre Sauvignon blanc Vin de France Romorantin Cuvée du Roy,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,68,Château de Sancerre Sauvignon blanc Vin de France Romorantin Cuvée du Roy,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,10,Domaine national de Chambord Bio Cuvée Disneyland® Paris AOP La Clape,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,45,Domaine national de Chambord Bio Cuvée Disneyland® Paris AOP La Clape,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,19,Château L’Hospitalet Bio Demeter AOC Alsace Gewurztraminer Vendange,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,86,Château L’Hospitalet Bio Demeter AOC Alsace Gewurztraminer Vendange,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,15,Tardive Famille Hugel AOC Chablis 1er Cru Côte de Léchet,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,68,Tardive Famille Hugel AOC Chablis 1er Cru Côte de Léchet,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,15,Vins Rouges Red Wine AOC Givry 1er Cru La Grande Berge,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,68,Vins Rouges Red Wine AOC Givry 1er Cru La Grande Berge,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,17,Domaine Goubard AOC Saint-Emilion Grand Cru,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,77,Domaine Goubard AOC Saint-Emilion Grand Cru,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,11,Château Capet-Guillier AOC Cheverny Château de Chambord,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,48,Château Capet-Guillier AOC Cheverny Château de Chambord,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,17,Pinot Noir Bio AOC Châteauneuf-du-Pape,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,77,Pinot Noir Bio AOC Châteauneuf-du-Pape,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,10,L’Oratoire des Papes Cuvée Disneyland® Paris AOP La Clape,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,45,L’Oratoire des Papes Cuvée Disneyland® Paris AOP La Clape,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,13,Vin Rosé Rosé Wine AOC Côtes de Provence Rose et Or,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,13,59,Vin Rosé Rosé Wine AOC Côtes de Provence Rose et Or,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,13,BARISTA SPECIALS Latte Cold Brew glacé Cold Brew latte,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,14,"Milk, Coffee flavoured cold brew concentrate Café Cardamome glacé Iced cardamom coffee",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,14,"orange blossom flavour, Perrier® Café au lait, sirop de vanille, mousse de lait,",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,14,"crumbled speculoos, served hot or cold Café macchiato, sirop caramel, mousse de lait,",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,14,"crumbled biscuit, served hot or cold Chocolat, sirop saveur noisette, crème fouettée,",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,10,SPARKLING NON-ALCOHOLIC Thé pétillant Blå Bio Blå sparkling Tea Organic,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,49,cl Thé pétillant Blå Bio Blå sparkling Tea Organic,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,13,Thé pétillant Blå Bio Blå sparkling Tea Organic Nooh by La Coste Effervescent rosé,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,14,60,Thé pétillant Blå Bio Blå sparkling Tea Organic Nooh by La Coste Effervescent rosé,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,11,cl Jus d’orange,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,11,Orange juice Jus de pomme,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,11,Apple juice Nectar de fraise,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,11,Strawberry flavour nectar Nectar de poire,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,11,Pear flavour nectar Nectar de fruit de la passion,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,11,Passion fruit flavour nectar Nectar de mangue,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,11,Mango flavour nectar Nectar de myrtille,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,Blueberry flavour nectar Coca-Cola ORIGINAL,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,Coca-Cola ORIGINAL Coca-Cola ZÉRO SUCRES Sugar Free,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,Coca-Cola ZÉRO SUCRES Sugar Free Sprite,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,Sprite Fanta Orange,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,Fanta Orange FuzeTea Pêche Intense,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,FuzeTea Peach Black Tea Kombucha Bio Original,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,Kombucha Bio Original Kombucha Bio Original saveur framboise-hibiscus,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,12,Organic Kombucha raspberry-hibiscus flavoured Bundaberg Ginger Beer cl,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,7,Bundaberg Ginger Beer cl Perrier®,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,Perrier® Notre sélection de Tonic Our selection of Tonic cl,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,8,MINERAL WATER Vittel® cl,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,15,9,Vittel® cl S.Pellegrino® cl,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,7,HOT DRINKS Espresso Arabica,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,8,Espresso Arabica Double Espresso Arabica,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,7,Double Espresso Arabica Café long Arabica Coffee,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,8,Café long Arabica Coffee Espresso mono-origine Ethiopie Kafa,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,9,Single-origin Ethiopia Kafa Double Espresso mono-origine Ethiopie Kafa,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,8,Single-origin Ethiopia Kafa Café long mono-origine Ethiopie Kafa,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,11,Single-origin Ethiopia Kafa Large coffee Café au lait Coffee with milk,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,11,Café au lait Coffee with milk Macchiato,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,11,Macchiato Cappuccino,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,12,Cappuccino Mocaccino,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,11,Mocaccino Collection Chocolat Chaud Mix Enjoy,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,11,"caramel shards, or “surprise” milk chocolate Chocolat Viennois Viennese chocolate",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,7,Chocolat Viennois Viennese chocolate Espresso décaféiné Decaffeinated espresso,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,8,Espresso décaféiné Decaffeinated espresso Double espresso décaféiné Double espresso decaffeinated,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,7,Double espresso décaféiné Double espresso decaffeinated Café long décaféiné Decaffeinated coffee,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,8,Café long décaféiné Decaffeinated coffee Café décaféiné au lait Decaffeinated coffee with milk,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,8,Café décaféiné au lait Decaffeinated coffee with milk Notre sélection de thés et infusions Betjeman Barton,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,16,6,"Our selection of Betjeman Barton teas Verre de lait, chaud ou froid Glass of hot or cold milk",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,100,"From am to am Caviar Osciètre français g, blinis",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,23,blinis and Isigny PDO cream Charcuteries ibériques et pain au levain toasté,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,28,"Jambon, lomo, chorizo et saucisson Ham, lomo, chorizo and sausage Fromages affinés et pain au levain toasté",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,30,"Brie de Meaux, Coulommiers, comté and Goat’s Cheese Charcuteries ibériques, fromages affinés et pain au levain toasté",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,21,"Served with mango chutney and onion confit Légumes croquants à partager, sauce à la ciboulette",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,21,"Crisp raw vegetables with a chive sauce Houmous, purée d’avocat et concombre à la menthe,",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,26,"Salés Savory Stracciatella di bufala à la truffe noire, huile d’olive",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,35,"with black truffle, extra virgin olive oil and toasted sourdough Rolls de homard, mayonnaise à la vanille,",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,26,Made from croissant dough and “eatable with your fingers” Les “Croq” toastés au comté AOP et à la dinde,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,25,"Toasted turkey and Comté PDO croqs Gâteau de crabe croustillant, mayonnaise au paprika",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,26,doux fumé Crispy crab cake with smoked spiced mayonnaise Manchons de poulet caramelisés façon barbecue,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,17,8,Barbecued caramelised chicken drumsticks Chips “Pipers®” g,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,15,"Sucrés Sweet Fondant au chocolat, crème fouettée à la vanille bourbon,",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,15,"cream, caramel sauce Trio de crèmes brûlées (vanille, pistache, chocolat)",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,13,"Trio of creme brûlée (vanilla, pistachio, chocolate) Noble Cour de Mignardises The Court’s Sweet Favours",disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,14,biscuit from Reims and fruit Missive Royale A Regal Invitation,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,13,Bourbon sugar Le cookie chocolat-pistaches et amandes caramélisées,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,14,Chocolate-pistachio and caramelised almond cookie Le cookie chocolat-pistaches et amandes caramélisées,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,13,and a glass of milk Le cookie tout chocolat Chocolate cookie,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,14,Le cookie tout chocolat Chocolate cookie Le cookie tout chocolat et son verre de lait,disneyland-hotel/fleur-de-lys-bar
2026-09-05,Fleur de Lys Bar,Disneyland Hotel,H01R00_fleur-de-lys-bar.pdf,18,18,Chocolate cookie and a glass of milk Macaron de Haut-Rang Majestic Macaron,disneyland-hotel/fleur-de-lys-bar
